algorithm,size,seconds
introsort_c250,740000,0.111167200
introsort_c250,750000,0.112994200
introsort_c250,760000,0.117585200
introsort_c250,770000,0.119787600
introsort_c250,780000,0.119103000
introsort_c250,790000,0.122243800
introsort_c250,800000,0.135787800
introsort_c250,810000,0.123981000
introsort_c250,820000,0.131101400
introsort_c250,830000,0.121757800
introsort_c250,840000,0.128957800
introsort_c250,850000,0.131614000
introsort_c250,860000,0.134382200
introsort_c250,870000,0.132809200
introsort_c250,880000,0.135913600
introsort_c250,890000,0.135728800
introsort_c250,900000,0.139629600
introsort_c250,910000,0.138775200
introsort_c250,920000,0.140197400
introsort_c250,930000,0.141215800
introsort_c250,940000,0.146006400
introsort_c250,950000,0.146292800
introsort_c250,960000,0.149972400
introsort_c250,970000,0.157577400
introsort_c250,980000,0.151771600
introsort_c250,990000,0.157959800
introsort_c250,1000000,0.153316600
introsort_c300,0,0.000001000
introsort_c300,10000,0.001359400
introsort_c300,20000,0.002172600
introsort_c300,30000,0.003688800
introsort_c300,40000,0.004929800
introsort_c300,50000,0.005914600
introsort_c300,60000,0.007252400
introsort_c300,70000,0.008738800
introsort_c300,80000,0.010488800
introsort_c300,90000,0.012367200
introsort_c300,100000,0.012839200
introsort_c300,110000,0.014468600
introsort_c300,120000,0.015809600
introsort_c300,130000,0.017620000
introsort_c300,140000,0.018555600
introsort_c300,150000,0.020683800
introsort_c300,160000,0.022130000
introsort_c300,170000,0.022905000
introsort_c300,180000,0.025071800
introsort_c300,190000,0.025993800
introsort_c300,200000,0.029172400
introsort_c300,210000,0.029651000
introsort_c300,220000,0.030204400
introsort_c300,230000,0.028804800
introsort_c300,240000,0.021517400
introsort_c300,250000,0.036094600
introsort_c300,260000,0.037592000
introsort_c300,270000,0.038058200
introsort_c300,280000,0.040602800
introsort_c300,290000,0.041604400
introsort_c300,300000,0.041745000
introsort_c300,310000,0.044521400
introsort_c300,320000,0.046345800
introsort_c300,330000,0.047496600
introsort_c300,340000,0.049074200
introsort_c300,350000,0.050770000
introsort_c300,360000,0.051244200
introsort_c300,370000,0.053465400
introsort_c300,380000,0.054723600
