algorithm,size,seconds
quick_three_way_partition,310000,0.051254200
quick_three_way_partition,320000,0.049545600
quick_three_way_partition,330000,0.051655400
quick_three_way_partition,340000,0.052155000
quick_three_way_partition,350000,0.056088200
quick_three_way_partition,360000,0.058206600
quick_three_way_partition,370000,0.061509000
quick_three_way_partition,380000,0.063921800
quick_three_way_partition,390000,0.062119000
quick_three_way_partition,400000,0.062786800
quick_three_way_partition,410000,0.066162600
quick_three_way_partition,420000,0.067891000
quick_three_way_partition,430000,0.072210800
quick_three_way_partition,440000,0.071925000
quick_three_way_partition,450000,0.072250800
quick_three_way_partition,460000,0.077698200
quick_three_way_partition,470000,0.076328200
quick_three_way_partition,480000,0.075668400
quick_three_way_partition,490000,0.087341200
quick_three_way_partition,500000,0.082624400
quick_three_way_partition,510000,0.085336400
quick_three_way_partition,520000,0.092529000
quick_three_way_partition,530000,0.083490400
quick_three_way_partition,540000,0.087408400
quick_three_way_partition,550000,0.091776600
quick_three_way_partition,560000,0.092610000
quick_three_way_partition,570000,0.099750800
quick_three_way_partition,580000,0.097611800
quick_three_way_partition,590000,0.097041000
quick_three_way_partition,600000,0.099961000
quick_three_way_partition,610000,0.104745600
quick_three_way_partition,620000,0.107118000
quick_three_way_partition,630000,0.103743600
quick_three_way_partition,640000,0.104211800
quick_three_way_partition,650000,0.107697600
quick_three_way_partition,660000,0.109669400
quick_three_way_partition,670000,0.109850400
quick_three_way_partition,680000,0.113543600
quick_three_way_partition,690000,0.114022400
quick_three_way_partition,700000,0.118278400
quick_three_way_partition,710000,0.123197200
quick_three_way_partition,720000,0.121315600
quick_three_way_partition,730000,0.126133200
quick_three_way_partition,740000,0.125213800
quick_three_way_partition,750000,0.125772200
quick_three_way_partition,760000,0.139744400
quick_three_way_partition,770000,0.137345000
quick_three_way_partition,780000,0.136650400
quick_three_way_partition,790000,0.142156600
quick_three_way_partition,800000,0.138983400
quick_three_way_partition,810000,0.144042600
quick_three_way_partition,820000,0.153449800
quick_three_way_partition,830000,0.142475200
quick_three_way_partition,840000,0.141103800
quick_three_way_partition,850000,0.148471000
quick_three_way_partition,860000,0.152556200
quick_three_way_partition,870000,0.146155600
quick_three_way_partition,880000,0.149453800
quick_three_way_partition,890000,0.149830400
quick_three_way_partition,900000,0.155817200
quick_three_way_partition,910000,0.150595200
quick_three_way_partition,920000,0.160970200
quick_three_way_partition,930000,0.156716200
quick_three_way_partition,940000,0.156968200
quick_three_way_partition,950000,0.162847400
quick_three_way_partition,960000,0.169739600
quick_three_way_partition,970000,0.165756000
quick_three_way_partition,980000,0.162384800
quick_three_way_partition,990000,0.165258800
quick_three_way_partition,1000000,0.168628200
